"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"757386327730126848","","","2016-07-25 01:25:46 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","The Raspberry Pi Has Revolutionized Emulation https://t.co/HvZpQT9DRd","","","","https://blog.codinghorror.com/the-raspberry-pi-has-revolutionized-emulation/"
"757329561222729728","","","2016-07-24 21:40:12 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","The History of Python: Microsoft Ships Python Code... in 1996 https://t.co/ffx7EoFxKE","","","","http://python-history.blogspot.com/2009/01/microsoft-ships-python-code-in-1996.html"
"756467582039830528","","","2016-07-22 12:35:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#SOSBRUTALISM – a database of Brutalist buildings  https://t.co/ZddBlfN4IJ","","","","http://www.sosbrutalism.org/cms/15802395"
"756280385575669760","","","2016-07-22 00:11:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @mr_brejoc: This is how #bitrot on #macOS looks like. But Apple thinks their new filesystem needs no checksums. #zfs #ftw https://t.co/v…","752862688330514433","5953942","2016-07-12 13:50:27 +0000","http://twitter.com/mr_brejoc/status/752862688330514433/photo/1"
"756200062049456128","","","2016-07-21 18:51:58 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Building with Make - Device Ready https://t.co/oLWEXQP1HQ","","","","https://deviceready.net/building-with-make"
"756193000569659396","","","2016-07-21 18:23:55 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Troy Hunt: I wanna go fast: HTTPS' massive speed advantage https://t.co/nyHikqHRuM","","","","https://www.troyhunt.com/i-wanna-go-fast-https-massive-speed-advantage/"
"755910279720869888","","","2016-07-20 23:40:29 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","When to use unstructured datatypes in Postgres–Hstore vs. JSON vs. JSONB https://t.co/e9gIC2vCXa","","","","https://www.citusdata.com/blog/2016/07/14/choosing-nosql-hstore-json-jsonb/"
"755839700087091201","","","2016-07-20 19:00:01 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Japan Will Make Its Last-Ever VCR This Month | Mental Floss https://t.co/Z2n2Wuoxao","","","","http://mentalfloss.com/article/83427/japan-will-make-its-last-ever-vcr-month"
"755821361659019264","","","2016-07-20 17:47:09 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","HTTPS Adoption *doubled* this year https://t.co/Upjat6svof","","","","https://snyk.io/blog/https-breaking-through"
"755465987944767488","","","2016-07-19 18:15:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @elliot_dw: Come work with me! @UMiamiLibraries is hiring, including an archivist and a cataloger. https://t.co/qyplEmiWqc","755452007184535552","385732608","2016-07-19 17:19:28 +0000","http://library.miami.edu/employment/,http://library.miami.edu/employment/"
"755443284558880768","","","2016-07-19 16:44:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/INhJ2eqfcV","","","","http://twitter.com/ajamielittle/status/755443284558880768/photo/1"
"754318547518525440","","","2016-07-16 14:15:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @christianmaioli: Fabrik, A Visual Programming Environment From 1988

https://t.co/za66hsgciD https://t.co/MJAVPK1pCX","754265116032561153","133729321","2016-07-16 10:43:11 +0000","http://sp.cmc.msu.ru/courses/smalltalk/fabrik/Fabrik.html,http://twitter.com/christianmaioli/status/754265116032561153/photo/1,http://sp.cmc.msu.ru/courses/smalltalk/fabrik/Fabrik.html,http://twitter.com/christianmaioli/status/754265116032561153/photo/1"
"754119729703374848","","","2016-07-16 01:05:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""New Project to Archive Efforts of UM’s LGBTQ+ Student Organization""  https://t.co/6zr1E94KY4","","","","https://library.miami.edu/blog/2016/07/15/new-project-to-archive-efforts-of-ums-lgbtq-student-organization/"
"753968574193082368","","","2016-07-15 15:04:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Excited that a proposal on web archiving I'm working on with folks from UVA was excepted for DLF","","","",""
"753691472139083776","","","2016-07-14 20:43:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Online banking for Nintendo's Super NES (1998) / Boing Boing https://t.co/qQWbTjohId","","","","http://boingboing.net/2016/07/14/online-banking-for-nintendos.html"
"753419926082289664","","","2016-07-14 02:44:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How (and why) FreeDOS keeps DOS alive - Computerworld https://t.co/OXxECUvHU4","","","","http://www.computerworld.com.au/article/603343/how-why-freedos-keeps-dos-alive/"
"753403262758297600","","","2016-07-14 01:38:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Ansible vs shell scripts https://t.co/scPNrb2d21 I agree with most of this, but YAML 😐","","","","https://valdhaus.co/writings/ansible-vs-shell-scripts/"
"753201583047999489","","","2016-07-13 12:17:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @jackrusher: It's easy to use @wikidata's Java API from #clojure
https://t.co/6e050h9sBI
(👍🏻 for cleaning/enriching a dataset)
/cc @Stud…","751506700197367808","14080177","2016-07-08 20:02:14 +0000","https://gist.github.com/jackrusher/c41c979711378bfd5ecc4719849b7965,https://gist.github.com/jackrusher/c41c979711378bfd5ecc4719849b7965"
"752574128813666304","","","2016-07-11 18:43:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If you go to @univmiami you can catch real Pokémon on campus #PokemonGO https://t.co/DiTAlxD5Gx","","","","http://twitter.com/ajamielittle/status/752574128813666304/video/1"
"752541043367747587","","","2016-07-11 16:32:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/GHJ954KzL3","","","","http://twitter.com/ajamielittle/status/752541043367747587/photo/1"
"751421063993626624","","","2016-07-08 14:21:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I've been working on an app to index FITS metadata in #solr https://t.co/jOfEexkHx7 #digitalpreservation https://t.co/PqrGx9R4Nc","","","","https://github.com/little9/SolrFits,http://twitter.com/ajamielittle/status/751421063993626624/photo/1"
"748938096973062144","","","2016-07-01 17:55:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ThePracticalDev: #Vexit https://t.co/VNd9XsSiTd","747843812219813888","2735246778","2016-06-28 17:27:13 +0000","http://twitter.com/ThePracticalDev/status/747843812219813888/photo/1,http://twitter.com/ThePracticalDev/status/747843812219813888/photo/1"
"745981401883901952","","","2016-06-23 14:06:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MeiMendez: @UMiamiLibraries colleagues Laura Capell &amp; @elliot_dw presenting on rights statements in digitized colls #rbms16 https://t.c…","745979244275077120","5562922","2016-06-23 13:58:06 +0000","http://twitter.com/MeiMendez/status/745979244275077120/photo/1"
"745654989650071553","","872756292","2016-06-22 16:29:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mlemusrojas @timathom Excited about RAMP2! 
https://t.co/oH18vpI8XE &amp; https://t.co/bf4yba0aWi https://t.co/Wgoda4ijI7","","","","https://tools.wmflabs.org/ramp/,https://hub.docker.com/r/umiamilibraries/ramp/,http://twitter.com/ajamielittle/status/745654989650071553/photo/1"
"742438775914106880","","","2016-06-13 19:29:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @bibezhik: As a member of the LGBTQ community @univmiami and @UMiamiLibraries, I'm sending all my love to Orlando this day.","742148078417874944","217571255","2016-06-13 00:14:24 +0000",""
"739956861684744192","","","2016-06-06 23:07:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I wrote a minimal Facebook Messenger bot in #golang : https://t.co/FRasr4YNEd","","","","https://github.com/little9/gomez"
"728211692266606592","","","2016-05-05 13:16:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @gfixler: I think I have a pretty good guess as to roughly when this bookmark was placed in this 1986 Prolog book. https://t.co/0lUGef0m…","726785720128430080","20636323","2016-05-01 14:49:53 +0000","http://twitter.com/gfixler/status/726785720128430080/photo/1"
"727956977205321728","","","2016-05-04 20:24:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/F9XKhAYmCR a very insteresting way to store checksums using the #Bitcoin blockchain","","","","https://proofofexistence.com/"
"727146503999987712","","","2016-05-02 14:43:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The Legend of Prince's Special Custom-Font Symbol Floppy Disks https://t.co/EL2dLopf9z via @intelligencer","","","","http://nymag.com/selectall/2016/04/princes-legendary-floppy-disk-symbol-font.html?mid=twitter-share-selectall"
"723193512422842369","","","2016-04-21 16:55:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @stelian: oh. my. god. https://t.co/DpXu7bpqkA","720913927639560194","16621927","2016-04-15 09:57:28 +0000","http://twitter.com/stelian/status/720913927639560194/photo/1,http://twitter.com/stelian/status/720913927639560194/photo/1"
"721715092690178051","","","2016-04-17 15:01:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","My favorite academic subtitle: An Attempt to Force the Reader to Understand. https://t.co/BrBNPAcW6K https://t.co/W1qTVKEeYk","","","","http://plato.stanford.edu/entries/johann-fichte/,http://twitter.com/ajamielittle/status/721715092690178051/photo/1"
"721713910928252929","","","2016-04-17 14:56:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @danbri: Random RDF(/XML) syntax generator in Prolog, from @jannesaarela in the good old days. https://t.co/SfgTANP83Z via https://t.co/…","721436840151117828","1246421","2016-04-16 20:35:20 +0000","https://www.w3.org/RDF/Test/Janne/rdf.pl,https://www.w3.org/RDF/Test/Janne/rdf.pl,https://www.w3.org/RDF/Test/Janne/"
"721028990891376640","","","2016-04-15 17:34:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @tallman1029: Proud to be a member of @APTrust!

Academic group moves meeting, just weeks away, outside North Carolina https://t.co/dzts…","715938420917452800","571244127","2016-04-01 16:26:35 +0000","http://ihenow.com/1RQkHGd"
"720775797682868226","","","2016-04-15 00:48:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I've been working on a BagIt tool written in #JS . It's called gladstone. Handbag was taken. https://t.co/tdpk3HwEbp https://t.co/PEKlClr8xY","","","","https://www.npmjs.com/package/gladstone,http://twitter.com/ajamielittle/status/720775797682868226/photo/1"
"700424191087087616","","","2016-02-18 20:58:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZFS filesystem will be built into Ubuntu 16.04 LTS by default https://t.co/99P9xdbOXJ","","","","http://arstechnica.com/gadgets/2016/02/zfs-filesystem-will-be-built-into-ubuntu-16-04-lts-by-default/"
"696112586098634752","","","2016-02-06 23:25:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @danaluther: Excellent presentation on Codeception by @JoePFerguson #ssphp16 https://t.co/5O7IVDCQdc","696003398362128384","20563459","2016-02-06 16:11:55 +0000","http://twitter.com/danaluther/status/696003398362128384/photo/1,http://twitter.com/danaluther/status/696003398362128384/photo/1"
"695985943229108225","","","2016-02-06 15:02:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The awesome tutorial given by @ieatkillerbees at #ssphp16 has made want to put everything in elasticserach. All the things.","","","",""
"695707088169869316","","","2016-02-05 20:34:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The Malware Museum at https://t.co/46MkE0G2k5 https://t.co/wgDSTvyZgW","","","","http://archive.org,https://archive.org/details/malwaremuseum"
"694206556137787392","","","2016-02-01 17:11:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Digital materiality of GIFs https://t.co/H9es6ldQXY","","","","http://digitalmateriality.com/"
"663766988435664896","","","2015-11-09 17:15:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @mlemusrojas: Help us improve the #RAMPeditor @UMiamiLibraries by taking a quick survey: https://t.co/TLtMeCvCbi #archives #libraries [p…","662378140518354946","872756292","2015-11-05 21:17:09 +0000","http://goo.gl/forms/fKXtTeCNJG,http://goo.gl/forms/fKXtTeCNJG"
"659725987236732928","","","2015-10-29 13:38:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Screenshots from developers &amp; Unix people (2002):
https://t.co/vL8mRyiDUe","","","","https://anders.unix.se/2015/10/28/screenshots-from-developers--unix-people-2002/"
"650810803478773761","650700309761785856","385732608","2015-10-04 23:12:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@elliot_dw If you start having an existential crisis — according to a Batman cartoon I saw in 1992-ish, reading in dreams isn't possible.","","","",""
"647162478456082433","","","2015-09-24 21:35:33 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Study: tracking every RPG book in every public &amp; academic library in the world / Boing Boing http://t.co/vSwK7MG4eb","","","","http://boingboing.net/2015/09/24/study-tracking-every-rpg-book.html"
"647098963997425664","","","2015-09-24 17:23:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @veltman: The shape of the internet, according to patent drawings: http://t.co/wDFqdqAxpI http://t.co/zHljhF9X01","646767785570369536","17673012","2015-09-23 19:27:11 +0000","http://noahveltman.com/internet-shape/,http://twitter.com/veltman/status/646767785570369536/photo/1,http://noahveltman.com/internet-shape/,http://twitter.com/veltman/status/646767785570369536/photo/1"
"646099708067348480","","","2015-09-21 23:12:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Anne Ogborn's #prolog tutorials are great. http://t.co/C0Rfws0eEP","","","","http://www.pathwayslms.com/swipltuts/"
"644185000108261376","","","2015-09-16 16:24:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HTTP server in Prolog http://t.co/kzWrOMVxIE","","","","http://www.swi-prolog.org/howto/http/HelloText.html"
"619190427812536320","","","2015-07-09 17:04:36 +0000","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Introduction to Microservices | NGINX https://t.co/AGTqnqmlCk","","","","https://www.nginx.com/blog/introduction-to-microservices/"
"619176872014950400","","","2015-07-09 16:10:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wesbos: Super excited for this new O’Reilly book http://t.co/PnhQuG3257","598144948559605760","815246","2015-05-12 15:17:23 +0000","http://twitter.com/wesbos/status/598144948559605760/photo/1,http://twitter.com/wesbos/status/598144948559605760/photo/1"
"618755702966865920","","","2015-07-08 12:17:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wilkieii: 1988 article by two women developers applying a gendered lens to systems software building http://t.co/BIF7nNixrd http://t.co…","618518121196978176","17047955","2015-07-07 20:33:06 +0000","http://ojs.statsbiblioteket.dk/index.php/daimipb/article/download/7602/6446,http://ojs.statsbiblioteket.dk/index.php/daimipb/article/download/7602/6446,http://twitter.com/wilkieii/status/618518121196978176/photo/1"
"614635941416800256","","","2015-06-27 03:26:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Richard Wagner: Lohengrin - Vorspiel 3. Akt https://t.co/wahbQClsRg","","","","https://youtu.be/_7Su2qPT_P0"
"614632502263742464","","","2015-06-27 03:13:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Going To The Chapel Of Love-  The Dixie Cups https://t.co/IigbIvVn9y","","","","https://youtu.be/cMfrLFirGWc"
"614626232995586048","","","2015-06-27 02:48:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @staeiou: Williamson Co, Texas won't issue same-sex marriage licenses until their vendor updates their software, via @KXAN_News http://t…","614482793200922624","14191640","2015-06-26 17:18:09 +0000","http://twitter.com/staeiou/status/614482793200922624/photo/1"
"614625377701470212","","","2015-06-27 02:44:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @trinketapp: How to make a rainbow using #Python: http://t.co/kl4sG3cDTq http://t.co/CZ2mDJK5at","614472540677931008","1253356783","2015-06-26 16:37:24 +0000","http://bit.ly/1QTRSOw,http://twitter.com/trinketapp/status/614472540677931008/photo/1,http://bit.ly/1QTRSOw,http://twitter.com/trinketapp/status/614472540677931008/photo/1"
"610278865618006016","","","2015-06-15 02:53:14 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Going to miss #Yosemite &amp; California http://t.co/PpHV4X6qVu","","","","http://twitter.com/ajamielittle/status/610278865618006016/photo/1"
"606888917330067457","","","2015-06-05 18:22:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AllisonJaiODell: Shoutout to RAMP from GWU at today's #alctsAC15 preconference. https://t.co/PScLhbNYdA @timathom @ajamielittle","606553518992793600","16662633","2015-06-04 20:10:02 +0000","https://github.com/UMiamiLibraries/RAMP,https://github.com/UMiamiLibraries/RAMP"
"604646931927838720","","","2015-05-30 13:53:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Meet the Unsung Female Programmer Behind Atari’s Centipede https://t.co/ZKj5t9WY34","","","","https://youtu.be/68H1AsiagdY"
"603356791301230592","","","2015-05-27 00:27:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DougCoupland: I'm looking for someone in the Vancouver area who can hack roombas. Yes, you read that correctly.","603356210054574080","28196433","2015-05-27 00:25:04 +0000",""
"602148637175631872","","","2015-05-23 16:26:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Let IBM Watson cook for you: https://t.co/zz6ycBYdlb http://t.co/giPuSIf2sq","","","","https://medium.com/how-we-get-to-next/i-let-ibm-s-robot-chef-tell-me-what-to-cook-for-a-week-d881fc884748,http://twitter.com/ajamielittle/status/602148637175631872/photo/1"
"600739460238733312","","","2015-05-19 19:07:03 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","#DayofDH I'm testing hydra-derivatives on UML dev servers with our giant archival TIFs http://t.co/2uGSsxG7XS and upgrading Omeka","","","","http://merrick.library.miami.edu/cdm/search/collection/chc5010"
"600649551905726464","","","2015-05-19 13:09:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Send the Internet Archive: ""AOL CDs and driver CDs and Shareware CDs …"" http://t.co/iGJxlotJap  #digitalpreservation","","","","http://ascii.textfiles.com/archives/4624"
"600347686890528769","","","2015-05-18 17:10:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I wonder if any libraries use a #monorepo for version control http://t.co/T9B7jVjlbO http://t.co/lFzGvUWEeU","","","","http://danluu.com/monorepo/,http://blog.rocketpoweredjetpants.com/2015/04/monorepo-one-source-code-repository-to.html"
"598937903520165888","","","2015-05-14 19:48:18 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @rynedg: PSAP https://t.co/UbBpYoR8ua
Format ID Guide https://t.co/7HcNsHaHFx
GitHub https://t.co/1GnsqSFeYM

#AICMiami","598921114589495296","1152349164","2015-05-14 18:41:35 +0000","https://psap.library.illinois.edu/,https://psap.library.illinois.edu/format-id-guide,https://github.com/PresConsUIUC/PSAP,https://psap.library.illinois.edu/,https://psap.library.illinois.edu/format-id-guide,https://github.com/PresConsUIUC/PSAP"
"598870344812879872","","","2015-05-14 15:19:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @AndrewBloch: Great letter in today's Telegraph

via @LettersDesk http://t.co/CkKUTgv6Hj","598807948010397697","19062754","2015-05-14 11:11:54 +0000","http://twitter.com/AndrewBloch/status/598807948010397697/photo/1,http://twitter.com/AndrewBloch/status/598807948010397697/photo/1"
"598869889856724993","","","2015-05-14 15:18:02 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @lmaccork: Nice visualization of how changes in sea level would impact Miami by @ShevySS http://t.co/bdsD8kjWdC","598846593207541760","1327778215","2015-05-14 13:45:28 +0000","http://sevikasingh.com/miamisealevel/,http://sevikasingh.com/miamisealevel/"
"598673227678814208","","","2015-05-14 02:16:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#nietzsche  #1872 #1985 https://t.co/bCOVMES4QI","","","","https://www.youtube.com/watch?v=EXOBPoWpu7I"
"598536530186137600","","","2015-05-13 17:13:23 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @asist_org: The slides and recording from today's sold out SPARQL webinar by @ewg118 are up! http://t.co/8FklPIcH1y","598531859144933376","63801028","2015-05-13 16:54:50 +0000","http://bit.ly/1bszUzd,http://bit.ly/1bszUzd"
"598532909084082176","","","2015-05-13 16:59:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @ewg118: @chrpr @asist_org the slides are sparql queries are here: http://t.co/IrZvF9WPdD","598507313104748544","34019920","2015-05-13 15:17:17 +0000","http://numishare.blogspot.com/2015/05/sparql-examples-for-dcmiasis-webinar.html,http://numishare.blogspot.com/2015/05/sparql-examples-for-dcmiasis-webinar.html"
"598218943459889153","","","2015-05-12 20:11:25 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @KaleighRogers: Byte cover from April, 1981. I mean. Basically, yeah. http://t.co/pUGmQK2cvE","589065884150452224","192248791","2015-04-17 14:00:25 +0000","http://twitter.com/KaleighRogers/status/589065884150452224/photo/1,http://twitter.com/KaleighRogers/status/589065884150452224/photo/1"
"594513112293847040","","","2015-05-02 14:45:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @_alex_santos: http://t.co/KKBipgF8U8 An incredible document on the #6502 CPU","594471747094781952","22354596","2015-05-02 12:01:23 +0000","http://visual6502.org,http://visual6502.org"
"594494894007263233","","","2015-05-02 13:33:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A Gift Shop That Sells Snapchats, Avatars, and Voicemails http://t.co/As0CnnPIb1","","","","http://www.wired.com/2015/05/walker-art-center-intangibles/"
"594295205374758912","","","2015-05-02 00:19:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#mayday The Style Council - Walls Come Tumbling Down! https://t.co/2hF1F9RIt6","","","","https://youtu.be/k5HfOipwvts"
"594295191365885952","","","2015-05-02 00:19:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pulp - Common People https://t.co/e8DjiXY8QU #talkpay","","","","https://youtu.be/yuTMWgOduFM"
"593816235923656704","","","2015-04-30 16:36:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @mediarchaeology: we stopped by the lab to see what artist-in-residence Jon Chambers is up to. He says, ""I'm making my own internet!"" ht…","469901355872575488","1599089623","2014-05-23 18:03:08 +0000","http://twitter.com/mediarchaeology/status/469901355872575488/photo/1"
"593426266306523136","","","2015-04-29 14:47:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Rich_Harris: I open sourced some code we're using @GuardianUS - you might find it handy. Or not ¯\_(ツ)_/¯ http://t.co/2O5ratrHiD http:/…","590998956349460480","19487837","2015-04-22 22:01:46 +0000","http://www.rich-harris.co.uk/ramjet/,http://www.rich-harris.co.uk/ramjet/,http://twitter.com/Rich_Harris/status/590998956349460480/photo/1"
"593147234696491009","","","2015-04-28 20:18:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @escowles: The role of Role in http://t.co/fmAM00PdQU http://t.co/wGdIJ3LhDu h/t @JeffMixter","593139245876785153","19787336","2015-04-28 19:46:30 +0000","http://Schema.org,http://dataliberate.com/2015/04/the-role-of-role-in-schema-org/,http://Schema.org,http://dataliberate.com/2015/04/the-role-of-role-in-schema-org/"
"593085757541228544","","","2015-04-28 16:13:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @tjowens: .@sebchan on ""API at the center of the Museum"" http://t.co/5pKFfTm2YS #IMLSfocus http://t.co/rBgd3J9rhE","593079934899363841","10034972","2015-04-28 15:50:50 +0000","http://bit.ly/1JxVZLC,http://twitter.com/tjowens/status/593079934899363841/photo/1,http://bit.ly/1JxVZLC,http://twitter.com/tjowens/status/593079934899363841/photo/1"
"592099477953114113","","","2015-04-25 22:54:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @UdrugaSOK: Celebrating  #releasingjessie @debian :-) http://t.co/ulcQ0M4nre","592020956597645312","391739517","2015-04-25 17:42:49 +0000","http://twitter.com/UdrugaSOK/status/592020956597645312/photo/1,http://twitter.com/UdrugaSOK/status/592020956597645312/photo/1,http://twitter.com/UdrugaSOK/status/592020956597645312/photo/1,http://twitter.com/UdrugaSOK/status/592020956597645312/photo/1"
"590669527228223488","","","2015-04-22 00:12:44 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @textfiles: Frostbyte transferred hundreds and hundreds of 1980s-1990s floppies for vintage shareware. http://t.co/b8LGrElbLG - I'm doin…","590610390817595393","1465481","2015-04-21 20:17:44 +0000","http://www.vogons.org/viewtopic.php?f=5&t=43109,http://www.vogons.org/viewtopic.php?f=5&t=43109"
"590167192555102211","","14331818","2015-04-20 14:56:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@edsu JSONB in Postgres 9.4 with a million twarc.py'd tweets http://t.co/G3Sp3VikAT","","","","http://twitter.com/ajamielittle/status/590167192555102211/photo/1"
"590162965539749888","589906994342940672","385732608","2015-04-20 14:39:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@elliot_dw #BIBFRAME http://t.co/3lb5Am9EQb","","","","http://bibframe.org/vocab/ThreeDimensionalObject.html"
"589864284693364736","","","2015-04-19 18:52:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Theresa Duncan: “Our goal was to make it look almost like folk art.” http://t.co/VvruMvKfdq #digitalpreservation http://t.co/u1GMoYGGqp","","","","http://archive.rhizome.org/theresa-duncan-cdroms/,http://twitter.com/ajamielittle/status/589864284693364736/photo/1"
